Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
PPOEF,PGE POLSKA GRUPA ENER ORD,Pink Limited,3.560000,,0,Foreign Ordinary Shares,,
OKUMF,OKUMA CORP,Pink Limited,23.500000,,0,Foreign Ordinary Shares,Japan,
OGOFF,ORGANTO FOODS INC,OTCQX,0.498280,0.026070,2500,Foreign Ordinary Shares,Canada,British Columbia
AKMGF,ASPIRE MINING LTD,Pink Limited,0.020000,,0,Foreign Ordinary Shares,,
MFON,MOBIVITY HOLDINGS CORP,Pink Limited,0.050000,0.111111,200,Common Stock,USA,Arizona
ECOX,ECO INNOVATION GRP INC,OTCID,0.001200,-0.076923,122272073,Common Stock,USA,Texas
HULCF,HULIC CO LTD ORD,Pink Limited,9.166000,0.003284,107,Foreign Ordinary Shares,Japan,
MIURF,MIURA KOGYO CO LTD,Pink Limited,19.620000,,0,Foreign Ordinary Shares,,
TEMPF,PERSOL HLDG CO LTD ORD,Pink Limited,1.500000,,0,Foreign Ordinary Shares,,
YNOYF,YOSHINOYA HLDGS CO LTD,Pink Limited,23.100000,,0,Foreign Ordinary Shares,,
BDORY,BANCO DO BRASIL SA S/ADR,OTCID,3.900000,0.015625,819493,ADRs,Brazil,
SERNF,SEIREN,Pink Limited,19.500000,,0,Foreign Ordinary Shares,,
SILDF,SINTOKOGIO LTD,Pink Limited,6.780000,,0,Foreign Ordinary Shares,,
KGFTY,KINGSOFT CORP LTD ADR,Pink Limited,0.000000,,0,ADRs,China,Hong Kong
KSFTF,KINGSOFT CORP LIMITED,Pink Limited,2.700000,,0,Foreign Ordinary Shares,China,Hong Kong
TBNGY,PT BUKIT ASAM PER TBK ADR,Pink Limited,3.550000,,0,ADRs,Indonesia,
COSXF,COSEL CO LTD ORD,Pink Limited,7.690000,,0,Foreign Ordinary Shares,,
DSHIF,DOSHISHA CO LTD ORD,Pink Limited,15.950000,,0,Foreign Ordinary Shares,,
INBAF,INABATA & CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
MHTCF,MITSUI HIGHTEC INC,Pink Limited,5.620000,,0,Foreign Ordinary Shares,,
RCHXF,RICOH LEASING CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
RYOTF,RYODEN TRADING CO ORD,Pink Limited,6.370000,,0,Foreign Ordinary Shares,Japan,
SKSJF,SHINKO SHOJI CO LTD ORD,Pink Limited,12.050000,,0,Foreign Ordinary Shares,Japan,
AICXF,AICHI CORP,Pink Limited,8.350000,,0,Foreign Ordinary Shares,,
HSKWF,HISAKA WORKS LTD,Pink Limited,7.490000,,0,Foreign Ordinary Shares,,
NYMAF,NIHON YAMAMURA GLASS,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SABGF,SAIBU GAS CO LTD ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SIIXF,SIIX CORP ORD,Pink Limited,6.850000,,0,Foreign Ordinary Shares,,
CPRHF,CAPITAL POWER CORP PFD 3,Pink Limited,18.870000,,0,Preferred Stock,Canada,Alberta
CPWPF,CAPITAL POWER CORP PFD 5,Pink Limited,17.669200,,0,Preferred Stock,Canada,Alberta
CPXWF,CAPITAL POWER CORP ORD,Pink Limited,52.170000,-0.002486,36205,Foreign Ordinary Shares,Canada,Alberta
CPXXY,CAPITAL POWER CORP ADR,Pink Limited,0.000000,,0,ADRs,Canada,Alberta
BICX,BIOCORRX INC NEW,OTCID,0.337000,,0,Common Stock,USA,California
WGSK,WORLD GU SHAN KANG HLDG,OTCID,0.010100,,0,Common Stock,China,
HISEF,HISENSE KELON ELECTR HLDG,Pink Limited,3.150000,,0,Foreign Ordinary Shares,,
HNKLY,HISENSE KELON UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
VSST,VOICE ASSIST INC,OTCID,0.016500,,0,Common Stock,Israel,
GCPEF,GCL TECHNOLOGY HLDGS LTD,Pink Limited,0.105850,0.068998,1015,Foreign Ordinary Shares,Hong Kong,
KBRLF,K-BRO LINEN INC ORD,Pink Limited,30.000000,,400,Foreign Ordinary Shares,Canada,Alberta
VRHI,VERI MEDTECH HOLDINGS INC,OTCID,1.800000,0.028571,324,Common Stock,USA,Colorado
VERF,VERSAILLES FINANCIAL CORP,OTCID,27.170000,,0,Common Stock,USA,Ohio
LUFFF,HERBAL DISPATCH INC,OTCQB,0.042000,0.023143,29886,Foreign Ordinary Shares,Canada,British Columbia
BECBF,ISHARES III PLC BARC ETF,Pink Limited,141.330000,,0,ETFs,United Kingdom,England
CMJIF,ISHARES III MSCI JP ETF,Pink Limited,7.810000,,0,ETFs,United Kingdom,England
IBGAF,ISHARES III PLC GBL ETF,Pink Limited,4.405800,,0,ETFs,United Kingdom,England
ICBIF,ISHARES III PLC INT ETF,Pink Limited,4.856300,,0,ETFs,United Kingdom,England
IHHSF,ISHARES III MSCI PAC UCIT,Pink Limited,53.633100,,0,ETFs,United Kingdom,England
IHIHF,ISHARES III IRE USD ORD,Pink Limited,114.368400,,0,Foreign Ordinary Shares,United Kingdom,England
IHREF,ISHARES III PLC ACCU SHS,Pink Limited,81.770600,0.007648,1208,Other Security Type,United Kingdom,England
IISHF,ISHARES III E/M LOC GVT,Pink Limited,46.366800,,0,ETFs,United Kingdom,England
IIXFF,ISHARES III PLC GV BD ETF,Pink Limited,4.675000,,0,ETFs,United Kingdom,England
IMWSF,ISHARES III PLC WLD ETF,Pink Limited,10.557300,,0,ETFs,United Kingdom,England
IRRRF,ISHARES III PLC CORE ETF,Pink Limited,143.922000,-0.004461,2180,ETFs,United Kingdom,England
ISACF,ISHARES III PLC ACCUM ETF,Pink Limited,119.248210,,0,ETFs,United Kingdom,England
ISEJF,ISHARES III PLC ETF,Pink Limited,5.617900,,0,ETFs,United Kingdom,England
ISGAF,ISHARES III AGG BD ETF,Pink Limited,5.856000,,0,ETFs,United Kingdom,England
ISHOF,ISHARES III PLC SHS,Pink Limited,116.639600,0.004926,532,Structured Product,United Kingdom,England
ISHZF,ISHARES III PLC ORD,Pink Limited,168.890000,,0,Foreign Ordinary Shares,United Kingdom,England
ISSIF,ISHARES III PLC USD ORD,Pink Limited,166.930100,,0,Structured Product,United Kingdom,England
ISSPF,ISHARES III PLC ORDS,Pink Limited,89.740700,,0,Foreign Ordinary Shares,United Kingdom,England
ISSSF,ISHARES III AUS UCITS ETF,Pink Limited,56.330700,,0,ETFs,United Kingdom,England
IZIZF,ISHARES III PLC ACCUM,Pink Limited,67.092200,0.015538,515,Structured Product,United Kingdom,England
GGPXF,G-RESOURCES GROUP LTD NEW,Pink Limited,1.110000,0.290248,1500,Foreign Ordinary Shares,Hong Kong,
GMBL,ESPORTS ENTMNT GRP INC,Pink Limited,0.138000,0.452632,58126,Common Stock,Malta,
GMBLP,ESPORTS ENTMNT GRP PFD,Pink Limited,0.020000,,0,Preferred Stock,Malta,
GMBLZ,ESPORTS ENTMNT 2027 WTS,Pink Limited,0.000300,,0,Warrants,Malta,
RTMFF,RT MINERALS CORP,Pink Limited,0.035000,,0,Foreign Ordinary Shares,Canada,Quebec
PMCOF,PROSPECTOR METALS CORP,OTCQB,0.969675,-0.000129,116874,Foreign Ordinary Shares,Canada,British Columbia
MHTZF,MANHATTAN GOLD CORP LTD,Pink Limited,0.017600,,0,Foreign Ordinary Shares,Australia,Western Australia
ROKRF,ROK RESOURCES INC B,OTCQB,0.212500,0.034315,267933,Foreign Ordinary Shares,Canada,Alberta
BDIMF,BLACK DIAMOND GRP LTD ORD,OTCQX,13.826000,,24756,Foreign Ordinary Shares,Canada,Alberta
CAHPF,EVOLUTION MINING LTD ORD,Pink Limited,9.900000,0.070965,2272,Foreign Ordinary Shares,Australia,New South Wales
SCHYF,SANDS CHINA LTD ORD,Pink Limited,1.850000,,0,Foreign Ordinary Shares,Macau,
EVMNY,EVOLUTION MIN UNSP/ADR,Pink Limited,90.780000,-0.024919,6423,ADRs,Australia,New South Wales
FESTF,HYBRID KINETIC GRP ORD,Pink Limited,0.005000,,0,Foreign Ordinary Shares,China,Hong Kong
GMYTF,GMO PAYMENT GATEWAY INC,Pink Limited,50.760000,,0,Foreign Ordinary Shares,Japan,
CLPXF,CHINA LONGYUAN PWR GP ORD,Pink Limited,0.870000,,0,Foreign Ordinary Shares,China,
CLPXY,CHINA LONGYN PW UNSP/ADR,Pink Limited,7.410000,0.022069,5022,ADRs,China,
PKTEF,PARKIT ENTERPRISE INC ORD,Pink Limited,0.428700,,13,Foreign Ordinary Shares,Canada,British Columbia
GTMUF,GIANT MANUFACTURING ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
EIFZF,EXCHANGE INCOME CORP ORD,Pink Limited,91.380000,-0.007225,10406,Foreign Ordinary Shares,Canada,Manitoba
WWNTF,WANT WANT CHINA HLDGS ORD,Pink Limited,0.540700,,0,Foreign Ordinary Shares,China,
WWNTY,WANT WANT CHINA UNSP/ADR,Pink Limited,25.440000,,0,ADRs,China,
CWXZF,DOMAN BUILDING MATERIALS,Pink Limited,7.950000,0.000252,3861,Foreign Ordinary Shares,Canada,British Columbia
MOSZF,GANA MEDIA GROUP PLC,Pink Limited,0.210000,,0,Foreign Ordinary Shares,,
VIIQ,VISITIQ CORP,Pink Limited,1.000000,,0,Common Stock,USA,Minnesota
NIOVF,PLATO GOLD CORP ORD,OTCQB,0.017400,-0.192201,14000,Foreign Ordinary Shares,Canada,Ontario
CKHGY,CAPITEC BANK HLD UNSP/ADR,Pink Limited,140.030000,-0.007590,1319,ADRs,South Africa,
GPACF,GEOPACIFIC RES LTD,Pink Limited,0.038000,,0,Foreign Ordinary Shares,Australia,Western Australia
HURRY,HURRIYET GAZETE UNSP/ADR,Pink Limited,3.000000,,0,ADRs,Turkey,
DOGP,DOGECOIN CASH INC,OTCID,0.007940,0.028497,94780,Common Stock,USA,Nevada
ATGSY,ALTAGAS LTD U/ADR,OTCID,0.000000,,0,ADRs,Canada,Alberta
RMHI,RETRIEVE MEDICAL HLDG INC,Pink Limited,0.860312,-0.011136,1314,Common Stock,USA,New Jersey
AUDYF,AUSNUTRIA DAIRY CORP,Pink Limited,0.360000,,0,Foreign Ordinary Shares,China,Hong Kong
GASXF,NG ENERGY INTL CORP,OTCQX,1.080000,-0.027027,14632,Foreign Ordinary Shares,Canada,British Columbia
MAQAF,ATLAS ARTERIA LTD,Pink Limited,3.375400,,0,Foreign Ordinary Shares,Australia,Victoria
ACXAF,ACT ENERGY TECHS LTD,OTCQB,4.437000,-0.002921,6522,Foreign Ordinary Shares,Canada,Alberta
PAEXY,PAREX RESOURCES INC U/ADR,Pink Limited,18.630000,,0,ADRs,Canada,Alberta
PARXF,PAREX RESOURCES INC,Pink Limited,17.550000,0.008331,41482,Foreign Ordinary Shares,Canada,Alberta
AIHZF,AI HOLDINGS CORP ORD,Pink Limited,15.120000,,0,Foreign Ordinary Shares,Japan,
GREZF,GREE HLDGS INC,Pink Limited,3.160000,,0,Foreign Ordinary Shares,Japan,
UNIKF,UNITIKA LTD ORD,Pink Limited,10.175000,,0,Foreign Ordinary Shares,Japan,
WSTHF,WEST HOLDINGS CORP,Pink Limited,9.250000,,0,Foreign Ordinary Shares,,
CGDXF,XALI GOLD CORP,Pink Limited,0.190000,,0,Foreign Ordinary Shares,Canada,British Columbia
SLXXF,FINTECH SELECT LTD,Pink Limited,0.014000,,0,Foreign Ordinary Shares,Canada,Ontario
TSIOF,361 DEGREES INTL LTD,Pink Limited,0.574900,,0,Foreign Ordinary Shares,Hong Kong,
COGZF,COGSTATE LTD ORD,OTCQX,1.890000,,0,Foreign Ordinary Shares,Australia,Victoria
RUFIF,RUFFER INVST PART RED PRE,Pink Limited,3.620000,,0,Preferred Stock,United Kingdom,England
SYGNF,SYGNITY S A,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Poland,
HWLDF,H WORLD GROUP LTD NEW,Pink Limited,5.440000,,0,Foreign Ordinary Shares,China,
JXHGF,JX HOLDINGS INC ORD,Pink Limited,7.960000,,0,Foreign Ordinary Shares,Japan,
JXHLY,ENEOS HOLDINGS INC U/ADR,Pink Limited,15.520000,-0.000644,1267,ADRs,Japan,
TAOHY,TAO HEUNG HLDGS UNSP/ADR,Pink Limited,0.000000,,0,ADRs,China,Hong Kong
CHOWF,CHOW SANT SANG HLDGS ORD,Pink Limited,1.700000,,0,Foreign Ordinary Shares,,
SKLTF,SEEK LTD ORD,Pink Limited,8.825000,,0,Foreign Ordinary Shares,Australia,Victoria
SKLTY,SEEK LTD UNSP/ADR,Pink Limited,19.250000,0.000520,4594,ADRs,Australia,Victoria
MLLUY,METALLURGICAL CP UNSP/ADR,Pink Limited,3.557500,,1,ADRs,China,
CLEV,CONCRETE LEVELING SYS INC,Pink Limited,0.551000,,0,Common Stock,USA,Ohio
VLMZF,VOLCANIC GOLD MINES,Pink Limited,0.020000,,0,Foreign Ordinary Shares,Canada,British Columbia
ELTLF,ELEMENTOS LTD NEW,Pink Limited,0.242800,,0,Foreign Ordinary Shares,Australia,Queensland
GNGXF,INVENTUS MNG CORP ORD,Pink Limited,0.225300,0.000000,21150,Foreign Ordinary Shares,Canada,Ontario
PRTDF,PETRO MATAD LTD ORD,Pink Limited,0.017000,,0,Foreign Ordinary Shares,Isle of Man,
ACAZF,ACADIAN TIMBER CORP ORD,Pink Limited,12.640000,-0.002368,2215,Foreign Ordinary Shares,Canada,New Brunswick
CHPXF,CHINA PACIFIC INS GRP H,Pink Limited,3.650000,,0,Foreign Ordinary Shares,China,
GRGSF,GRIEG SEAFOOD ASA ORD,Pink Limited,3.822500,,0,Foreign Ordinary Shares,Norway,
SGKBF,ST.GALLER KANTONALBA,Pink Limited,355.000000,,0,Foreign Ordinary Shares,,
AAGRY,ASTRA AGRO LESTR UNSP/ADR,Pink Limited,2.300000,,0,ADRs,Indonesia,
PTABF,PT ASTRA AGRO LESTARI ORD,Pink Limited,0.360000,,0,Foreign Ordinary Shares,Indonesia,
ADOOY,PT ALAMTRI RES IND U/ADR,Pink Limited,6.600000,0.037736,988,ADRs,Indonesia,
PADEF,PT ALAMTRI RES INDONESIA,Pink Limited,0.112500,,0,Foreign Ordinary Shares,Indonesia,
ATHOF,ATHABASCA OIL CORP,Pink Limited,7.550000,-0.019481,365106,Foreign Ordinary Shares,Canada,Alberta
ITAYY,INDO TAMBANGRAYA UNSP/ADR,Pink Limited,2.940000,0.069091,1000,ADRs,Indonesia,
PTIZF,PT INDO TAMBANGRAYA ORD,Pink Limited,1.690000,,0,Foreign Ordinary Shares,Indonesia,
MDCOY,PT MEDCO ENERGI INT S/ADR,OTCQX,7.000000,,0,ADRs,Indonesia,
PTGIF,PT MEDCO ENERGI INTL TBK,OTCQB,0.121200,,0,Foreign Ordinary Shares,Indonesia,
CESDF,CES ENERGY SOLUTIONS ORD,OTCID,11.074000,-0.019132,38889,Foreign Ordinary Shares,Canada,Alberta
PBATF,PT TAMBANG BATBRA BKT ORD,Pink Limited,0.170000,,0,Foreign Ordinary Shares,Indonesia,
HYPMY,HYPERA SA S/ADR,OTCID,3.970000,-0.017035,3701,ADRs,Brazil,
BVILF,BREVILLE GROUP LTD,Pink Limited,21.250000,,0,Foreign Ordinary Shares,Australia,New South Wales
BVILY,BREVILLE GRP UNSP/ADR,Pink Limited,28.250418,,0,ADRs,Australia,New South Wales
RRSXF,MAGNETITE MINES LTD,Pink Limited,0.001000,,0,Foreign Ordinary Shares,,
MFAIF,MING FAI INTERNATIONAL HO,Pink Limited,0.100000,,0,Foreign Ordinary Shares,,
DAWIF,DAIWA INDUSTIRES LTD ORD,Pink Limited,9.440000,,0,Foreign Ordinary Shares,,
GGROU,GOLDEN GROWERS COOP,Pink Limited,5.000000,,0,Units,USA,North Dakota
BNTGF,BRENNTAG SE,Pink Limited,65.680000,,0,Foreign Ordinary Shares,Germany,
BNTGY,BRENNTAG SE  UNSP/ADR,Pink Limited,12.500000,-0.013418,37626,ADRs,Germany,
RRTS,ROADRUNNER TRANS SYS INC,Pink Limited,4.990000,-0.037980,1340,Common Stock,USA,Illinois
SCHYY,SANDS CHINA LTD UNSP/ADR,Pink Limited,18.100000,-0.002205,31610,ADRs,Macau,
SILEF,SILVER ELEPHANT MNG CORP,OTCQB,0.099000,-0.079070,43201,Foreign Ordinary Shares,Canada,British Columbia
CCKRF,CLICKS GROUP LTD,Pink Limited,15.650000,,0,Foreign Ordinary Shares,South Africa,
CLCGY,CLICKS GROUP LTD S/ADR,Pink Limited,28.110000,-0.032531,81793,ADRs,South Africa,
SSMZF,SERVICE STREAM LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
HYSR,SUNHYDROGEN INC.,OTCQB,0.022400,0.000000,8624585,Common Stock,USA,Iowa
HDLMY,HEIDELBERG MTERIALS S/ADR,Pink Limited,43.730000,0.032586,75961,ADRs,Germany,
HLBZF,HEIDELBERG MATERIALS AG,Pink Limited,217.186000,0.019653,801,Foreign Ordinary Shares,Germany,
TSRUF,PACIFIC CURRENT GROUP ORD,Pink Limited,6.700000,,0,Foreign Ordinary Shares,Australia,New South Wales
LWSCF,SIENNA SR LIVING INC,Pink Limited,15.370100,,131,Foreign Ordinary Shares,Canada,Ontario
SSRLY,SIENNA SR LIVING U/ADR,Pink Limited,0.000000,,0,ADRs,Canada,Ontario
FHLGF,FIBI HOLDINGS LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SLMFF,SOLIS MINERALS LTD,Pink Limited,0.001800,,0,Foreign Ordinary Shares,Australia,Western Australia
SLSMF,SOLIS MINERALS LTD CDI,Pink Limited,0.070000,,0,Other Security Type,Australia,Western Australia
RSGLF,ROCKY SHORE GOLD LTD,OTCQB,0.110000,,0,Foreign Ordinary Shares,Canada,Ontario
CLVSF,CELLAVISION AB ORD,Pink Limited,13.490000,,0,Foreign Ordinary Shares,Sweden,
CVLLY,CELLAVISION AB UNSP/ADR,Pink Limited,7.060000,,0,ADRs,Sweden,
MONI,MOON EQUITY HLDGS CORP,OTCID,0.004350,-0.033333,6508775,Common Stock,USA,Florida
PTEL,PEGASUS TEL INC,OTCID,0.004380,-0.124000,827000,Common Stock,The Netherlands,
RWSPF,RWS HLDGS PLC ORD GBP0.01,Pink Limited,1.505000,,0,Foreign Ordinary Shares,United Kingdom,England
GTCH,GBT TECHNOLOGIES INC,Pink Limited,0.000100,0.000000,9723731,Common Stock,USA,California
CAMZF,CAMINO MINERALS CORP,OTCID,0.362650,,0,Foreign Ordinary Shares,Canada,British Columbia
UNBLF,UNIBAIL-RODAMCO SE,Pink Limited,112.750000,-0.001806,7,Foreign Ordinary Shares,France,
URMCY,UNIBAIL RODAMCO UNSP/ADR,Pink Limited,12.570000,0.011263,2477,ADRs,France,
EMYB,EMBASSY BANCORP INC,OTCQX,21.720000,0.000000,601,Common Stock,USA,Pennsylvania
ICFNF,INCOME FINCL TR TR UNITS,Pink Limited,7.110000,,0,Units,Canada,Ontario
ARDLF,COAST ENTMT HLDGS LTD,Pink Limited,0.250000,,0,Foreign Ordinary Shares,Australia,New South Wales
AAGC,ALL AMERICAN GOLD CORP,OTCID,0.000500,0.000000,2191000,Common Stock,USA,Wyoming
UELKY,ULKER BISKUVI SNY UNS/ADR,Pink Limited,26.900000,,0,ADRs,Turkey,
ESGLF,NVRO METALS LTD,OTCQB,0.138500,0.092487,40000,Foreign Ordinary Shares,Canada,British Columbia
APEUF,ATLAS ENGINEERED PRODS,Pink Limited,0.420000,-0.036918,19000,Foreign Ordinary Shares,Canada,British Columbia
ZHSHF,ZHONGSHENG GP HLDG LTD,Pink Limited,0.800000,,0,Foreign Ordinary Shares,China,Hong Kong
ZSHGY,ZHONGSHENG GP HL UNSP/ADR,Pink Limited,6.210000,-0.094752,281,ADRs,China,Hong Kong
CNBB,CNB COMMUNITY BNCP INC,OTCQX,49.750000,0.004645,240,Common Stock,USA,Michigan
ATGAF,ALTAGAS LTD PFDSER G,OTCID,18.930000,,0,Preferred Stock,Canada,Alberta
ATGFF,ALTAGAS LTD ORD,OTCQX,38.180000,-0.015218,53191,Foreign Ordinary Shares,Canada,Alberta
LIGA,LIG ASSETS INC,OTCID,0.022000,-0.087137,725324,Common Stock,USA,Nevada
REVVF,REVOLVE RENEWABLE POWER,OTCQB,0.141600,0.054042,3070,Foreign Ordinary Shares,Canada,British Columbia
ECTM,ECA MARCELLUS TRUST I,OTCID,0.627900,0.064237,1310,Units,USA,Texas
BCHEY,BEACH ENERGY LTD UNSP/ADR,Pink Limited,17.000000,,0,ADRs,Australia,
BEPTF,BEACH PETROLEUM LTD,Pink Limited,0.720000,,0,Foreign Ordinary Shares,Australia,
KRNGF,KAROON ENERGY LTD,Pink Limited,1.000000,-0.206349,6250,Foreign Ordinary Shares,Australia,Victoria
KRNGY,KAROON ENERGY LTD U/ADR,Pink Limited,1.900000,-0.334652,906,ADRs,Australia,Victoria
TERRF,TRASMISSIONE ELECTR ORD,Pink Limited,11.700000,,0,Foreign Ordinary Shares,Italy,
TEZNY,TERNA RETE ELETTRICA ADR,Pink Limited,35.460000,-0.010188,25667,ADRs,Italy,
UNBK,UNITED NATL BK CAIRO GA,OTCID,56.000000,,0,Common Stock,USA,Georgia
ASII,ACCREDITED SOLUTIONS INC,Pink Limited,0.000100,0.000000,400,Common Stock,USA,California
NMTAF,NEOMETALS LTD ORD,OTCQB,0.005100,,0,Foreign Ordinary Shares,Australia,Western Australia
NMTAY,NEOMETALS LTD S/ADR,OTCQX,0.300000,,0,ADRs,Australia,Western Australia
AJISF,AJIS CO LTD,Pink Limited,19.400000,,0,Foreign Ordinary Shares,,
MTTCF,STEAKHOLDER FOODS LTD,Pink Limited,0.001100,,0,Foreign Ordinary Shares,Israel,
PWRMF,POWER METALS CORP,OTCQB,0.431420,0.027190,55449,Foreign Ordinary Shares,Canada,British Columbia
CTUY,CENTURY NEXT FINANCIAL CP,OTCQX,65.740000,,0,Common Stock,USA,Louisiana
SRCRF,SCORPIO GOLD CORP,OTCQB,0.226500,-0.040661,217634,Foreign Ordinary Shares,Canada,British Columbia
AWON,A-1 GROUP INC,Pink Limited,0.002400,0.188119,10000,Common Stock,USA,California
AMADF,AMADEUS IT GROUP SA ORD,Pink Limited,59.536000,-0.035917,2334,Foreign Ordinary Shares,Spain,
AMADY,AMADEUS IT GROUP UNSP/ADR,Pink Limited,59.270000,-0.018871,154925,ADRs,Spain,
PLSNF,PLASSON INDS LTD,Pink Limited,51.750000,,0,Foreign Ordinary Shares,,
HWAL,HOLLYWALL ENT INC,OTCID,0.087500,-0.063520,150,Common Stock,USA,Nevada
AGXPF,SILVER X MNG CORP,OTCQX,0.513630,-0.035255,240631,Foreign Ordinary Shares,Canada,British Columbia
DGTLF,OCI INTL HLDGS LTD,Pink Limited,0.050100,,0,Foreign Ordinary Shares,,
SECYF,SECURE WASTE INFRASTRUCTR,Pink Limited,15.080000,-0.024989,215530,Foreign Ordinary Shares,Canada,Alberta
SECYY,SECURE WASTE INFRA U/ADR,Pink Limited,0.000000,,0,ADRs,Canada,Alberta
BKTPF,CRUZ BATTERY METALS NEW,OTCID,0.008000,,2344,Foreign Ordinary Shares,Canada,British Columbia
MBRFY,MARFRIG GLBL FOODS S/ADR,Pink Limited,2.990000,-0.032362,557241,ADRs,Brazil,
RBOHF,HUMANOID GLOBAL HLDGS CP,OTCQB,0.186150,0.084158,56000,Foreign Ordinary Shares,Canada,British Columbia
LTCP,LIFE'S TIME CAPSULE SVCS,OTCID,0.005000,,0,Common Stock,USA,Delaware
BELDF,BATERO GOLD CORP ORD,Pink Limited,0.031000,,0,Foreign Ordinary Shares,Canada,British Columbia
LIFZF,LABRADOR IRON ORE RLTY CP,Pink Limited,20.500000,-0.024246,16464,Foreign Ordinary Shares,Canada,Ontario
GMVMF,GMV MINERALS INC NEW,OTCQB,0.096160,-0.038400,1500,Foreign Ordinary Shares,Canada,British Columbia
SMREF,SUN SUMMIT MINERALS CORP,OTCQB,0.108340,0.025947,2000,Foreign Ordinary Shares,Canada,British Columbia
MASN,MAISON LUXE INC,OTCID,0.000400,-0.200000,35900001,Common Stock,USA,New Jersey
MDPHF,MONADELPHOUS GROUP,Pink Limited,11.780000,,0,Foreign Ordinary Shares,Australia,Western Australia
MOPHY,MONADELPHOUS GRP UNSP/ADR,Pink Limited,19.500000,,0,ADRs,Australia,Western Australia
ENQUF,ENQUEST PLC ORD,Pink Limited,0.339908,-0.072050,179,Foreign Ordinary Shares,United Kingdom,
ACIRF,AIMS APAC REIT,Pink Limited,0.950000,,0,Fund,,
CWWGF,CHAOWEI POWER HLDGS,Pink Limited,0.423900,,0,Foreign Ordinary Shares,Hong Kong,
OBGRF,ORBIT GARANT DRILLING INC,Pink Limited,0.995500,,0,Foreign Ordinary Shares,Canada,Quebec
ACEHF,ASPIRASI HIDUP INDONESIA,Pink Limited,0.031400,,0,Foreign Ordinary Shares,,
IRNRF,IRON ROAD LTD ORD,Pink Limited,0.010300,,0,Foreign Ordinary Shares,Australia,South Australia
ACGBF,AGRICULTURAL BANK OF CHIN,Pink Limited,0.739020,,0,Foreign Ordinary Shares,China,
ACGBY,AGRICULTURAL B/C UNSP/ADR,Pink Limited,18.590000,-0.032124,16600,ADRs,China,
CMVLF,CELLECTIS ROMAINVILLE ORD,Pink Limited,3.470000,,0,Foreign Ordinary Shares,France,
JMHSF,JAMES HALSTEAD PLC ORD,Pink Limited,1.560000,,0,Foreign Ordinary Shares,United Kingdom,
SVAD,SILVERTON ADVENTURES INC,OTCID,0.000200,,0,Common Stock,Hong Kong,
EWPMF,EAST WEST MINERALS LTD,Pink Limited,0.035000,,500,Foreign Ordinary Shares,Canada,British Columbia
CHEV,CHARGING ROBOTICS INC,OTCID,0.700000,0.000000,12370,Common Stock,Israel,
MAPPF,PROSTAR HLDGS INC,OTCQB,0.130000,0.061224,29700,Foreign Ordinary Shares,USA,Colorado
SNBH,SENTIENT BRANDS HLDGS INC,OTCID,0.360000,-0.027027,7748,Common Stock,USA,Wyoming
UBUH,UBU HOLDINGS INC,Pink Limited,0.250000,,0,Common Stock,USA,Nevada
CPGPY,CPP GROUP PLC UNSP/ADR,Pink Limited,6.100000,,0,ADRs,United Kingdom,
WLRMF,ALORO MNG CORP,Pink Limited,0.005000,,0,Foreign Ordinary Shares,Canada,British Columbia
PBNAF,PEMBINA PIPE PFD 5YR A 1,Pink Limited,18.200000,,0,Preferred Stock,Canada,Alberta
PBPRF,PEMBINA PIPELINE PFD A 25,Pink Limited,0.000000,,0,Preferred Stock,Canada,Alberta
PMBPF,PEMBINA PPLNE PFD A SER 7,Pink Limited,18.514800,,0,Preferred Stock,Canada,Alberta
PMMBF,PEMBINA PIPELINE CORP PFD,Pink Limited,18.010000,,0,Preferred Stock,Canada,Alberta
PPLAF,PEMBINA PIPLNE CL A PFD 5,Pink Limited,18.750000,,0,Preferred Stock,Canada,Alberta
PPLOF,PEMBINA PIPELINE PFD A,Pink Limited,0.000000,,0,Preferred Stock,Canada,Alberta
ABZPF,ABOITIZ POWER CORP,Pink Limited,0.640000,,0,Foreign Ordinary Shares,Philippines,
ABZPY,ABOITIZ POWER UNSP/ADR,Pink Limited,14.400000,-0.074074,158,ADRs,Philippines,
SEUSF,SINATRA ENERGY,OTCQX,0.280000,-0.020637,107567,Foreign Ordinary Shares,Canada,Ontario
XBOTF,REALBOTIX CORP,OTCQB,0.208000,-0.002398,319843,Foreign Ordinary Shares,Canada,Ontario
LMED,LATAMED AI CORP,OTCID,3.078200,0.095445,112489,Common Stock,Venezuela,
SHCMF,SEARCH MINERALS INC,Pink Limited,0.161900,,0,Foreign Ordinary Shares,Canada,British Columbia
PRMKF,PREMIER MARKETING PUBLIC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Thailand,
